Laplacian_Max,Laplacian_Var,Label
1.4666666666666668,0.02225022081207121,0.0
1.1333333333333335,0.009134972029027029,0.0
1.6980392156862743,0.014536578521635911,1.0
0.7254901960784316,0.0037249179483008665,0.0
1.196078431372549,0.016697292306778376,0.0
0.9607843137254901,0.010448385445296414,0.0
1.0784313725490193,0.01234623314159912,1.0
0.7098039215686276,0.0038939236385994707,1.0
0.5254901960784314,0.0035200374921929064,1.0
1.1725490196078432,0.007792298756461189,0.0
1.3058823529411765,0.02345336683246161,0.0
0.9803921568627451,0.026430668874098635,0.0
1.27843137254902,0.02160086931115276,0.0
1.1294117647058823,0.020396658982666658,0.0
0.49411764705882366,0.0004412213165609381,1.0
0.7333333333333332,0.004590895649156307,0.0
1.1411764705882352,0.02133130757101008,0.0
0.4352941176470588,0.0003032225573230382,0.0
1.3058823529411763,0.017443758926870005,0.0
0.8313725490196077,0.001894467597076979,1.0
0.815686274509804,0.005323023264620177,0.0
1.3333333333333333,0.027402267643802592,0.0
1.3725490196078431,0.014034631281676917,0.0
1.4745098039215685,0.055288503550877596,0.0
1.0313725490196077,0.01097603212140523,0.0
1.5450980392156861,0.016674507689023184,0.0
0.6549019607843137,0.001502959285678318,0.0
2.2588235294117647,0.078925020116032,0.0
1.019607843137255,0.007120953229962567,0.0
0.3294117647058824,0.0008400973200048591,1.0
0.7137254901960783,0.002649742719165438,1.0
1.0980392156862746,0.006042287193129778,0.0
1.5294117647058822,0.01730191586750582,1.0
1.4980392156862745,0.008396906630846844,0.0
0.8470588235294116,0.0011929392400676557,1.0
0.6039215686274509,0.0029645625079005406,1.0
1.050980392156863,0.008028009252947317,0.0
1.223529411764706,0.014384845309109473,0.0
1.211764705882353,0.03700785585988054,0.0
1.3411764705882352,0.022870954866893077,0.0
1.184313725490196,0.008673828759450424,0.0
1.0941176470588232,0.007061513982814035,0.0
1.184313725490196,0.009318426101033792,0.0
1.388235294117647,0.028188980647006492,0.0
0.9019607843137256,0.018181921907803624,0.0
0.9411764705882352,0.005243124730214876,0.0
0.776470588235294,0.0038876339368608217,0.0
1.4274509803921571,0.012454865565567729,1.0
1.2392156862745098,0.01760689100281916,0.0
0.9098039215686275,0.0029354621832412215,0.0
0.5411764705882353,0.001160512428446324,0.0
0.39607843137254906,0.0001457159223949656,1.0
0.3294117647058825,0.0002164116592934341,1.0
1.1686274509803922,0.010178056801153136,0.0
1.3529411764705883,0.010147800473984099,0.0
1.1490196078431372,0.012139047297154938,0.0
1.5568627450980392,0.030442204151975735,0.0
1.8196078431372549,0.04177760930074305,0.0
0.8627450980392155,0.0027707086398476542,1.0
0.996078431372549,0.0019050207520601048,0.0
1.4901960784313724,0.03543149756236918,0.0
1.0823529411764703,0.029612262489683187,0.0
0.792156862745098,0.007710625981353324,0.0
0.4588235294117646,0.002761505830850315,1.0
1.011764705882353,0.005562235367242301,0.0
1.227450980392157,0.005395520110722372,1.0
0.9176470588235294,0.00562618846606834,0.0
1.031372549019608,0.003506586742018027,0.0
0.9372549019607844,0.004729664336889391,0.0
1.4039215686274509,0.011906155864090467,1.0
1.16078431372549,0.023735230659934214,0.0
1.007843137254902,0.00524844129871417,0.0
1.0745098039215688,0.008578581259847708,0.0
0.26274509803921564,0.0002941556642100794,1.0
1.1333333333333333,0.013177211344968817,0.0
0.3294117647058824,0.0008400973200048591,1.0
1.4,0.01953126295855333,0.0
